RIR1 TNPO1
DTBP1 SRGP3
MDM2 SCOT1
BAG5 LATS2
CCNY ELAV1
H31 MTA2
ARBK1 HSP71
CDK6 ZN174
NUDC SIM2
CSK2B PYRD2
ELAV1 GNA13
GCR HNRPU
OS9 SARAF
ECI1 POTE1
CACO2 PAPD1
DNJA1 VHL
KHDR1 SPT13
CDN1A ZBT16
POMP PSA7
DC1I1 RPGP1
ERBB2 SHC2
AR6P1 INP5K
CLIC4 SUMO2
CREB3 RIMS3
PRPK RLA2
IRAK2 RASH
HNRH2 STAU1
AGO4 IF4B
DGAT1 GBRA4
EFNB1 SRBS1
CTF18 RFC4
NEUL4 RPB1
CAND1 ERCC6
TPC3L TPPC8
PTMA TERF1
CIAO1 MYO1D
M3K10 MK14
ROA2 SREK1
P53 RYK
FANCA GRB2
LIS1 MAP2
ATPK CPNS1
CDK9 K1967
PRDX2 SAT1
COPB ERD21
SF3B2 TR150
GNAQ PK3CA
EWS RFA2
E2AK2 GRP75
CRK GCFC2
KS6A1 RS10
MD1L1 MNT
FYN UNC5C
HNRL1 ZN207
RS4X YBOX1
ARPC4 BAG1
MBP RAN
MYO1E RFA1
EPHB2 ERF
CAN2 ROA1
ANXA2 CDC42
CBLB I20RA
CEBPA SP110
NSD1 RARA
IGSF8 ILF3
P53 TAF1B
LORI SPRR3
NEDD4 RMP
VPS35 ZBP1
A4 ZXDC
FCG2B PTN11
HNRPF TOE1
CELF4 LYST
HDA10 PAX3
HECW2 RING1
IREB2 TERT
CC130 NINL
CREB1 RFX3
FOXO1 NLK
ESR1 TIM44
GABP1 TRAF2
P5CR2 TF65
ETFA PSN1
GLYG GYS1
KPYM PHAR4
CD81 IF4A1
CHP1 HDAC6
HDAC5 LPPRC
ABL2 GPX1
SBP1 UPAR
CUL3 IKKB
CDK2 NFYA
ABCF3 TBPL1
FINC TITIN
GRB2 GRWD1
ECT2 USP9X
GLCM ITCH
PCNA PDS5B
ELP2 NRF1
P53 RT18B
MK13 PGK1
PP2AB SUMO3
CCND2 CDK4
DVL2 GBRL1
NKX32 SMAD1
CHIP UFO
1B07 EIF3D
ESR1 ZCCHV
UBP4 UBP8
DLG4 ERBB2
TBB5 TNR1A
MLL1 PEBB
CEBPD TF65
H90B3 UBL4A
ATX3 PSMD4
ESR2 PI3R4
SUMO3 SYLC
CASP9 MSTO1
MDM2 SF3A3
DYN1 HD
DACT3 NRF1
ANXA7 SP110
SPTA2 SUMO3
RL31 RL7A
EPS15 UB2D2
MYC PR15A
KAPCA MEP1B
MAVS MFN2
APC NUPL1
BABA1 PSD12
CFTR DNJC5
TBB5 VAV
PM14 RS24
STAU1 VA0D1
KC1D PER3
SIR1 SIR2
EIF3J IF4G1
CDK9 PYR1
GCP2 HSP7C
PPARG SPF27
ARHG6 MDM2
CDN1A CHK1
GCR PIT1
KPSH1 SNTA1
HNRPD NTM1A
PPP6 TBK1
HS90B IGF1R
KSYK SC23B
MGN RL4
PAN2 SC16A
DUS9 MK13
DNJA2 OXSR1
DAPK3 RL34
RM15 RM39
FGFR1 PTK6
ADRB2 CD68
GSK3A HDAC6
PDRG1 RS3A
CUL3 MAPK2
CEP70 SERPH
LAGE3 RPAP1
DC1L2 DYL1
MED22 MED9
2AAA HEAT2
TBB5 TBG1
RBM19 RRMJ3
CLK3 IMA1
CEBPB SPI1
MGDP1 SYT17
TCPH TERA
ITB3 SRC
EXO1 RFA2
MAGD1 MPC1
HSP74 TERA
ING2 SAP30
AN32B CALR
PTN11 SLAF5
NRF1 SOCS4
LONM SUMO3
IKKA IKKB
CC85B MOB1A
ARHG7 TBB3
EGFR PHAG1
CATD VATA
NAT9 SMAD1
LDHB SUMO3
ELF3 SYG
MYO16 NCKP1
ACTN1 CAC1A
DTBP1 IPO5
RL39 ROA2
IF5A1 RL5
SUMO1 UBP11
DC1I1 KAT7
A16L2 MLP3B
MED1 PIN1
HDAC1 NRIP1
AKP8L CUL1
DHE3 HDAC5
HNRPK NEDD8
CSN2 THA
RB RINT1
ERCC2 MMS19
STX7 SYNP2
SRS11 TOP1
P53 PRC2C
NDUBA NDUBB
CCNT1 PML
M3K2 PIBF1
DYL1 RSSA
RL5 RS30
GBRL2 RL34
1433Z S10A6
LRRK2 NUCL
GIT1 SRC
NOP16 RED1
GAB2 SHC1
CBL TCO1
PLOD2 VASN
PRP19 SRSF5
ASB17 EFTU
CUL2 PLAK
JOS1 PJA1
EDEM1 ELAV1
CHMP6 VPS36
TADBP ZFR
NR2C2 TIF1B
BST2 SYHM
GTF2I RSMN
PI51A SIR1
NRF1 PDCD5
PSA1 PSB9
ATP4A SYPL1
FCERB P85A
5HT2B EDNRA
A4 CCD72
ANDR HMGB1
NEMO TBA8
CAND1 PAIRB
2ABA TCPE
H32 PTMA
CASP8 FIS1
CAND1 RS8
PR40A WASP
MDM2 MPPB
CLD2 UBC9
HDAC5 PGAM5
COMD1 IKBA
ABL1 ABL2
BRWD1 CALM
CALR LPP
ESR1 PPIA
GBRL1 IGHM
PRS8 PSB2
LDHA XRN1
DBLOH UBE2K
KIF11 TNAP3
PSA5 PSB4
CTNB1 RBBP5
CNDP2 DLDH
KPCA TYK2
TSSC4 UBA1
CDC5L RAVR1
BPTF RBBP7
FA40A STK24
ESR1 K2C6A
ARRB2 MK01
RN139 TMUB1
RRAGB VATD
DVL1 SIR1
UAP1 VPS39
GDF9 RSRC1
DCX POTE1
EGLN2 PHOCN
CIZ1 NRF1
FLNC LS14A
ZBT8A ZN276
CH60 IF4E
CACO1 CBP
CPSF5 HDA10
A4 NTM1A
GORAB PTAFR
CALM CETN1
BMPR2 CCD89
ISG15 WDR1
ESR1 EZRI
CXCR6 GRK5
MDM2 TRAP1
NMI STAT4
FAK1 FINC
KAP3 TLN1
IMB1 KC1A
CB034 GRP78
CP078 SRPK2
LMBL1 MCM5
CCD22 COMD9
ANXA2 CD4
NTHL1 RFA1
KBP NIF3L
IGBP1 POMP
CDK9 FGFR2
RENT1 RSMB
EHD4 NOL3
NPRL3 P73
BATF3 PRGR
GAGD3 TE2IP
MAFK SUMO2
LTBP4 TAGL
NTRK1 SQSTM
PP1R7 TAB1
NEDD8 VPS35
ARRB1 GNDS
HXC4 SUV91
1433G ZO2
CCNA2 CDK7
MK14 RRP1B
IPP2 MOES
ICT1 RT30
CALM TNIK
DOK4 ERBB2
CSK21 HS90A
NENF SPT5H
APOE FOXG1
ABL1 NCKP5
HNF1A SRSF7
EP300 HIPK2
CLK3 SRRM2
AIP KTU
RL19 RS20
CXCR3 CXL13
PAN2 SMD3
DPP9 SAE1
RCAN1 TOLIP
PAEP RIF1
ACINU BOP1
DUS12 P2R3B
PUF60 RNPS1
MCRS1 POK3
RL11 RL8
GSTP1 UBD
DNAI1 NRF1
NRF1 PPIF
CSF1 SLAP2
RANB3 SWP70
RBGPR TERA
BAG3 TAGL
2AAB NEMO
CARF NSD2
DNM1L PGAM5
EPHB2 FOS
PHS SAP30
EIF3J TADA3
INHBA TGBR3
PSMD2 UBP19
GFAP GRB2
I2BPL NPM3
CE170 HAUS2
NPM S10AA
HCST NKG2D
PHKG2 PSA5
FA73B NRF1
KDM1A ZN333
EF1A1 RFA2
CTNB1 PIN1
PRP8 RS25
GCR NUCL
CREB3 EMD
ELAV1 RBGP1
CATA KEAP1
CABP1 CAC1C
AGO1 RL8
PLAK PSN1
MLTK MP2K6
OSGEP UFM1
GCH1 SP3
NIT2 RNT2
RBX1 WNK1
TAB3 TRAF2
CREB1 SIR1
SMAD2 TOB1
BUD31 SEPT7
1433S SHCBP
DCPS GSHB
CUL1 RBP2
RL13 RS25
EF1A1 SPB9
IPO9 SNW1
ITCH SH3G2
LKHA4 ZN593
PDRG1 PFD5
LRCH3 PAN2
SRSF5 TMCO1
KTN1 RHOA
CDC42 TBC3F
PSA6 UBP4
DC1I1 DYL1
DDB1 DET1
ELAV1 VSI10
SH3K1 SRRM1
HAX1 NED4L
M4K2 ROA2
ARI1B RBX1
SH3K1 TRADD
EXOC8 K1C15
ACAD9 ICT1
CX026 LC7L2
CUL1 HS902
1C01 PCKGC
CDK1 FANCC
AP3S1 RBEL1
KCTD3 NAA38
RL27A RL5
UB2D3 VHL
SIAH1 XIAP
ACTB GNAI2
HXA1 PLS1
CDK8 MED19
GCP3 NEDD1
NCOA3 TP53B
ASPP2 RASFA
AN13C GPR44
ELK3 NCK1
MAGI2 SMAD3
ARRB2 RL35A
SHH SYVN1
ITB1 RGS12
DDX5 SF3B3
CALM KCC1A
EF1A1 GCP2
RS26 RS3
SNW1 SRSF6
GRP78 RIOK2
EMAL1 GRID1
CKS2 VTNC
MYPT1 PAXI1
ARI3A SUMO2
BPTF SUMO2
1433G DDX17
LATS1 LZTS2
LPPRC PEX14
CUL5 H2A1J
ADCY6 RAF1
CDK4 CDN1C
CEP76 RL10L
PTPA TAU
KS6A1 LSM12
AURKC BRCA1
NRF1 OSBL6
S10A9 STK25
NEDD4 SL9A1
RNPS1 SF3B1
IRAK1 TNAP3
NRF1 TMEM9
ATN1 IRF9
ATPO CDK2
ATF3 SUV91
CD81 DDX3Y
CHM2A PP1A
GRK5 MBB1A
ELL MLL1
AQP1 CREB3
PAR10 SQSTM
CWC27 SNW1
CTND1 FRMD5
ESR1 MK03
DYDC1 TRIM1
AK1C1 FINC
IF2A MMS19
CBP PRS8
DTL HLTF
DCTN2 MCM7
RUVB2 U5S1
P73 SMRD2
KAP2 RAB32
MRE11 NBN
CYBP GNAZ
FBX6 MGRN1
R144B TRAF6
JAK3 KSYK
ITA4 PCBP2
CNBP1 RUVB2
CHCH3 KR412
LSM12 PHKG2
PAF RBM39
GCN1L LGR4
BBS4 BBS7
GRK5 SRPK1
ABL2 GRB2
LEPR PTPRC
RSBNL TERF1
ADCY3 GBG2
CD14 IL1R1
CBL WASP
MK06 SRSF5
MTUS2 PSA1
SYAC TRMB
FMNL ZN787
DESI1 FGF7
GANAB PTPRC
CUL3 VPS4B
PA1B3 SUMO2
CYLD TRAF6
FLNC XIRP2
CARM1 ELAV1
CDC5L PRP19
MET PTN12
ADDG MCM7
CS029 PAPS1
KAP2 SMAD3
LMNA TYY1
RLA1 RS10
A4 COIA1
AATM HSP7C
CTNB1 TNR6B
PRS6B RING2
CCL16 CCR10
HSPB2 HSPB3
JAK2 P85A
OCRL PLCG1
ANC2 FBX5
OXSR1 S12A1
ACACA DCAF6
ARHG1 SRBP2
NMI VP26A
RL40 SMAD2
KCNA4 SAT1
BRE1A MYO1E
ACK1 SYNJ1
CSRP3 MYOG
COPB UBD
IL6 LIFR
CUL2 KC1E
EHD1 MICA1
GGCT RASF9
PININ SRPK1
MMP2 TIMP2
CCD56 CX6A2
FHIT RB40B
TEAD3 VGLL1
MED31 MED8
EXOC1 KIF5A
1A01 TRAM1
RL31 RS12
ICT1 NIPS1
CASP8 IKKA
HNRPM PHLA3
PRP31 WWOX
MTR1A VAPB
CSF3R ELNE
PSA7 PSMF1
CDN1A RBL2
IMDH2 TNIK
HOOK2 ITSN2
CSDE1 GMPPB
CCNT1 NUFP1
RL40 TNR1A
NR2C2 PELI2
LMNB2 SUZ12
BKRB1 CCR3
PLAK TADBP
SMN SUMO3
CHIP LIMS1
RHOD TGFR1
CC026 S1PR1
IL6 SOS1
CSK21 PR38A
CC85B FBF1
MED10 MED18
CDK19 CLUS
CSN1 ITPK1
DCD MDM2
DAZ1 DZIP3
EGFR SC5A1
ACTZ PSMD1
G6PD UB2V1
CBS HGS
CEBPA RPA49
EHMT1 RS25
CLCA HIP1R
CD2A1 VHL
BMI1 PARP1
FBX25 NSRP1
1433B SPSY
CKAP5 RFA2
HNRPU U2AF2
FGFR2 SH3G3
ELAV1 GLE1
AROS SIR1
MINK1 NFM
PSD12 VIGLN
BAG3 LPAR4
H2A1B RL17
CD2A1 PAF
P53 RT23
DDX11 KAT7
MOK NRF1
NDUS3 PARK7
FUBP1 UBP22
RS20 UBL4A
PSA5 STK25
ANXA2 PP13
BLMH CUL4B
IFRD1 RIT1
CRK EGF
DUFFY GROA
GSTK1 XPO5
FLNB SMUF2
SRSF9 YBOX1
ARRB1 H2B1O
ELOA1 MED21
RBM8A TF2L1
AKP8L TF65
ELAV1 SGOL1
SHCBP SOX2
CD2A1 HSP7C
ABCF1 HNRPM
ERCC8 RBX1
UBP28 UBP4
PUR8 TYSY
ITA4 PABP1
UBR1 UCHL3
AGO1 RL13A
IBTK KPCA
CIAO1 MCM5
APC16 APC7
FBX6 PERF
RS21 RT21
CD4 MARH4
ADDG ATX1
NRF1 OTUD3
HS90A TSSK2
DHSO NAGK
ARP2 BCAR3
NPM VASP
HUWE1 MLP3B
I12R1 JAK1
AP1M2 PPAL
PTN11 SLAF6
FUMH OGFD1
EF2K RL29
RD23B SIAS
IQGA2 MLP3A
CBWD2 PAN2
HAX1 HS90B
GNAI2 MRGX1
MYC RINI
DPOA2 IBP3
NUCL PARP1
1433G RABE1
AKAP9 RASF2
DKC1 MK06
ARPC2 KAPCB
CHD4 XRN1
ATM CREB1
RBMX SF3B4
GPT NAA38
PUR4 UBP28
1433S CHK1
DEMA PTOV1
HS90A IKKA
EP300 PTMA
GRP75 RS27
C1QBP SAP
MCM3A RAC1
EPAS1 TE2IP
CD3Z GAB2
DPOD3 MB3L2
MK03 TY3H
ISOC1 TBB4B
TBA1C UBL4A
P63 SATB2
CUL1 ZBT46
PM14 ROA1
FBLN4 FBN1
RBBP7 TWST1
DHX29 KTEL1
PRS7 TPM4
UB2V2 ZRAB2
HUWE1 SHOC2
NRF1 RNF14
1433Z ZO2
GNAT1 U119A
CD82 P53
CO4A5 KITH
MVD1 SIAS
ACTN1 SUMO3
CDKA1 CSK2B
H2A1 ILF3
DEK S10A9
1433Z GAB2
BRE TNR1A
COIL KLC4
ITSN1 SCOC
EWS FAS
RLA2 RS23
CBP NPAS2
GUAA SUMO4
C10 FKBP7
RU2A SYF1
LRP10 MAGF1
HXC9 PO2F1
ANM6 TRIB2
HS90A SF3B3
CTND1 YES
PLPL2 SMAD9
HESX1 NCOR1
CCNE1 NRF1
RM32 TSR1
EID2 MAGA1
CUL4A SSBP
HNRPQ RS27L
ARRB1 SRC8
FRK PTEN
MSX1 PAX9
LATS1 STK4
DNJA3 M3K1
ARF1 GRK5
QKI RN138
DDX5 SUMO2
MK08 SIR1
ACVR1 AVR2A
FAF1 SWP70
ATPK RRMJ1
SUPT3 TFE2
GSTM3 RBL2
MTHSD NRF1
NEDD4 S38A3
AIFM1 BAG3
PRAF1 RAB6A
ADT1 SUMO4
PSA1 PSA6
LRRK2 MOGS
AGFG1 GPN1
MGN SF3A1
NAT8 SMAD4
NRF1 S35D1
ATR RUVB1
GRB2 SPN90
RD23A UB2R1
AAKB2 CRX
KCNA5 KPCT
CAN1 VIME
GBP2 LSM2
SERA TCRG1
MP2K7 TRAF6
M3K3 MPRIP
KDM1A SMRC1
CTTB2 FABP5
PRKN2 TOM22
CHFR UB2D1
ERBB2 TNAP2
CSK22 ZN781
PDZ1I UT14A
M1IP1 TRI18
GLI1 ITCH
MI4GD PDXD1
EED PINK1
ACTA TSC1
CSF1R SOS1
BAD KEAP1
CUL1 GYS1
CUL1 RAC2
CALCR HSF2
1A01 TERA
GBRL2 ROAA
SUMO2 TSR1
KAIN YAED1
KBP WDR4
A1CF TNPO2
CCNE1 UB2R1
A4 NADL2
TERA ULK3
PKHA5 SPTB2
CASP7 STAT1
CP250 MCM7
VATB2 ZPR1
CDK4 I15RA
MBB1A TYY1
MAGD1 RFOX1
ANXA1 PPM1B
GG6L9 RFX1
CUL2 RS24
1433E KPRB
ACON ITA4
HBP1 RB
FIP1 WWOX
VATH VDAC3
ERF1 VP26A
2ABB PYC
ARFG1 MED27
ILF3 NXF1
GRB2 RS13
CPSF3 PAXI1
CK049 GSHR
MDM2 SMD3
LZTL1 RUSD2
ASCC2 MED31
ARP3 HNRPF
PRKDC SMRCD
PAF SMD3
CDK2 HNRPK
CSN5 H90B2
EZH1 NRF1
COMD8 COMDA
FEZ1 NECA1
TBG1 UBB
HNRL1 HNRL2
HS90B PSA3
ECH1 STAT3
DC1L2 DEMA
EXOS4 MPP6
LUM TRA2B
NPM RCOR1
DYST MYPC2
ELAV1 UAP1
GSK3B HSP74
CDK1 PAF
THOC4 VATE1
FZD4 PLCB2
CP17A RIP
NDKA RPAC1
CREB1 KS6A1
DNMT1 E2F1
FBX34 HS90A
CO2A1 ITA2B
PGP RING2
BAG1 LTN1
CALL3 UBP15
APT PNCB
1433Z PRDX2
CSK22 RL8
BAG3 PRKDC
U520 U5S1
LARP4 SUMO2
ACTN2 KCNA4
CUL3 NTPCR
BAG2 DET1
ATX2L CUL3
ETS1 RASH
BIN1 CAPS1
PTH2R PTHY
PDE6D RPGR
HD NDKM
1433F THA
FATE1 USBP1
P53 THIO
CRK SH3K1
APBA3 AZI2
1433B SUMO2
DYN2 RS2
MED29 MED9
1433E IF5
RBL1 SUMO2
CTNB1 PTPRC
NU153 NUP50
RCD1 TERA
MELPH RB27A
MAGD4 NSE4A
CDK2 PRGR
NRF1 TSP2
CHD4 RFA1
MBD2 TACC3
CPSF5 XRCC4
MAGAB ZN655
DREB LRRK2
GBRL1 GFAP
1433G N4BP3
LRFN4 PTN13
PRI2 RAE1L
EFTU NENF
A4 F19A4
DYXC1 GBRAP
A4 NUSAP
GBRL2 SMD3
BRCA1 CTCFL
SPAG5 Z385C
DYST SUMO1
LAPM5 TM1L2
SP16H VHL
ROA2 ROAA
TAF2 TERF1
DOCK7 LRCH2
MCM3 MGMT
A2MG CBPB2
SRPK1 ZN444
TOPRS UB2D4
ETS1 RUNX2
MAGH1 NP1L5
CHD1 NCOR1
MSH3 ORAV1
DYR1B KAPCA
ECHM GBRL2
STPAP SUMO2
H90B2 MLP3A
PHKG2 RL38
COR1A POTE1
HNRPU PCDA2
DUS7 MK03
CSN5 IF4A1
CP250 EPN4
CXA1 SPTA1
ANXA7 CELF3
PUF60 ZYX
K2C73 UBS3B
TRIM4 UBD
AGO2 KLH29
A4 LY10L
CAD18 CTNB1
RL10A RS27A
CDK2 VHL
CBP SRTD2
PRS7 SUMO2
CEBPE MYB
DX39B TBB3
ATPB GRSF1
CKAP5 FYB
NEDD8 SCLY
CCD47 RL7A
AGRIN CSK22
MGAP SUMO2
MRRP1 SYCM
ATX3 PRKN2
PSD11 TBB2B
PAAF1 PRS7
A4 WASH2
PRKN2 UBC12
PI4KB PLCD1
HNRPQ PTCD3
CDK9 MCCB
KC1A SYUA
R144A UB2L6
ASB5 AT2A2
S10AB VATA
AIRE HS90B
CEP76 SPTA2
TAGL TNC18
ILF2 RL17
PIN1 SYQ
TARB1 WDR48
NOLC1 UT14A
RL12 RS3A
HEN2 SIR1
PRPF3 SF3A3
5HT7R SPTA2
HNRPD IMP2L
CAN2 GMDS
MET18 SYRC
MGN RL13
SYUA TOR1A
CDK9 UBE2S
CDC20 P73
HS90B KCNS3
DISC1 NFM
RFA1 RUVB2
AT132 F192A
PACN2 SYCC
CTTB2 RAD21
HCFC1 SIN3B
RPN1 SUMO3
RS17 STK24
E2AK2 TAB2
SRPK1 WDR1
BTK DREB
TBC14 UBE3A
G3BP1 PAXI1
CO8A1 KLH12
CE164 DVL3
SRP72 TRBP2
IRF4 TLK2
1433E TBCD4
ELAV1 MESD1
EPHA5 KPYM
BEND7 PPR37
MEFV PPIP1
FUS TDRD3
PRKN2 RL26L
RN146 XRCC6
FXR1 GBP2
ERBB3 RAE1L
ATN1 FBLN3
CALM STIM2
A4 IFI6
HDAC1 REPI1
FINC PGBM
EGFR RFA3
ILF3 MCM7
PDPK1 PK3CB
SRP14 YBOX1
CDK6 PCNA
PPM1G RU17
HSP71 UFO
HBA PRPK
HNRPR K2013
CUL3 IPO4
CRCM NAA15
SKP1 UB2D3
HPBP1 TPRKB
NRP1 TGFR2
PML SNR40
IKKA SASH1
BAG3 KCC1D
RAD54 TNKS2
WBP2 WWP1
RPAC1 TSR1
GNL3 RL18A
RNF8 TP53B
ZN192 ZNF24
CCL11 CXCR4
S10A9 U2AF2
AAKG2 SYTC
APC5 MDC1
DHYS PYRG2
A4 RCOR3
RU2A SNUT1
CAF1A RFA1
DNJC8 HECW2
CA174 EF1G
NU4M ZNF16
CSK21 RASFA
ETV5 MIS
HAUS2 HNRPU
H2A1B MYC
ADT3 ASB14
HDAC6 TPPP
FINC RS12
ML12A MYL6
RM37 RM40
SCUB1 SCUB2
PRKN2 PSMD1
AGO1 RL29
PCBP1 TFE2
MD2L1 TNR1B
FOSB SRA1
SF3B2 SMD1
CSN5 MCES
LA NPL4
CDN1A PUM1
ADA23 PRIO
BACD3 PCNA
ATM E4F1
CDC5L DDX17
MYO1D PP1A
C1QBP YBOX1
PDIA3 VATA
CLH1 WNK1
EM55 KITH
NEDD8 STIM1
INT6 RPAB1
CE152 IRF5
NCK1 RYR1
ESR1 IKKA
XPA XPC
PAF S10A7
HD NDUA9
PWP2 TM1L1
MRT4 VCAM1
EGFR ENASE
CTTB2 TCPQ
SEPT5 STX4
SKIL ZBTB6
PHF5A PM14
EIF3M SOMA
PRP16 RBM8A
MED15 MED9
FAK1 FAK2
AURKA RL22
TMEM9 VMA21
DYR1B IMB1
ITF2 LYL1
HXA1 KR261
NRF1 REQU
ANKH1 ATX1
DC1I1 DLRB1
SUZ12 TCPG
2ABB PP2AB
GBRAP HNRPK
BAZ1A SMRCD
HM13 PDIA1
EF2 RIOK2
AFG32 UBP50
RAD21 RL10
CUL4B TCAL2
KC1E RS17
A4 KCT2
GTR1 UBC9
PLAK PTN14
DPOG1 E2F3
IF4E INT6
INSC PAR3L
NEDD8 PRS8
CAC1A RIMB2
DPP9 SYAC
RIBC2 RL18A
ASH2L E2F4
ITA4 ITB1
CDC6 UBB
BAP1 TRI63
DEST RRBP1
1433T WDR20
GAB1 PLCG1
BCKD NEDD8
MERL RHG17
TMM62 ZN287
DAB2 DAB2P
NUDT5 SKA3
FINC TCRG1
BUB1B ZWINT
CALM PK3C3
HNRH1 IKIP
SIR1 TSC2
PP6R2 PRKDC
SPR2D UBP13
NEDD4 SGK1
CC037 NEDD4
ARRB1 PESC
CLOCK NRF1
IQGA1 UBD
LRC45 S100P
CASP2 CCND3
CDC5L RFA1
NOL3 PSMG1
CFTR ZO1
DMAP1 MO4L1
CH60 PLOD3
A4 RS21
NFKB2 TIM50
GMCL1 GMCLL
GRB2 SF3B4
DDX1 RFA2
F18A1 TRAF1
H2B1L IGSF8
ARI2 UB2E3
RARG RHPN2
MDM2 RL21
DDB1 WDR5B
BBS10 RASA1
UBE2A UBP1
LAS1L SIR7
RFA3 U520
ARHG2 PPP6
EXOC1 SPTA2
MESD VATE1
EPHA2 GRB2
HERC2 RN168
IP3KB ITPR2
PININ SUMO3
PP1G RYR2
FBXW5 RHG07
MDC1 ZN251
CENPV LYN
GRB2 PHAG1
FOS SCHI1
PQBP1 ZC11A
KC1E RL18
TGM2 VHL
CSN2 UIMC1
SMC1A STYL1
5HT7R ACTB
HLAE RL31
I5P1 PLCD3
AP3S1 K2C7
DYRK2 HS90B
EDC4 TTP
ARHGB MAP1A
PBIP1 SUMO3
CDK2 TPP2
CSF3R PA21B
AKT3 PK3CB
NKAP PPIG
ARRB2 ILF3
1433Z IRS4
AFAD SIR7
BRK1 NCK1
CAZA1 RHG17
NIBL1 SUMO2
NCBP1 SMAD4
FMNL LIMA1
CSK21 MFAP1
5HT7R ADT2
ATM SPOP
HOIL1 PSMD4
CUL3 LC7L2
BRCA1 VSIG8
BCAR1 VPS11
ELAV1 MP2K1
NRF1 ZN540
1433E EF1A2
ERCC1 SLX1
CIRBP CSK21
CTCF SMAD3
NOTC1 NUMBL
KCC2A ZN363
ILF3 UBL4A
1433Z SL9A1
HS90B LCK
NRIP1 THB
CHIP DNJC5
ANKY2 DHYS
CREB3 FAM3A
CD28 IL12A
PAXI RAB8B
IF4A3 PSIP1
GABP1 TDRD7
IRF9 TOP1
HAX1 MK10
SUMO1 TRIM5
MED19 MED7
FYN SP1
DTBP1 TRIM2
CK049 RL8
CCD25 SMAD2
A4 LIMA1
NU1M RL6
CBR3 DCNL1
STX2 UN13B
CH10 IDHC
PARP1 TRAF2
SEPT2 SRSF5
SMRD1 SMRD2
ARF5 ITA4
CMA1 PROF1
FA48A STAT3
CD37L PPP5
AIFM1 ILK
HSP74 PAF
IPO11 MOB1A
LARP1 RRP1B
SYG SYQ
RASF6 STK4
CDC37 ZN266
AT1A3 FLI1
EF1A1 GA45A
CUL4B RL6
1B07 MK01
EF2K RS24
SRSF2 U2AF2
HNRPQ MLP3A
HS90B POTE1
FINC NDUA9
CBR1 IF6
MP2K7 ZN398
NR2E3 SIN3A
HDAC2 RERE
IRF3 PRDX1
HBXIP VOPP1
HNRL1 NEDD4
UBP2L VCAM1
COT2 TRIP4
HDAC5 TYY1
HDAC3 ZBT7A
NR0B2 PPARD
ARRD4 V2R
VIME VRK1
BHE40 MDM2
RAB3D RNF32
CELR3 SCAPE
TBP TF2AY
PDCD6 PLS4
STRN4 T3JAM
CPSF5 MST4
AP2A2 EGFR
IRS1 PABP1
FOXA2 PRGC2
HDAC5 XRCC6
ASB7 GANAB
BMI1 CSK21
E2F1 IF16
CSN5 HSP76
BRE1A H2B1D
RB3GP SEN34
ALBU ZN292
PHKG2 TCPG
SYK UBD
MED10 RECQ5
DKKL1 SCFD1
CH033 SF3B2
RFA1 THOC7
BC11B SUV91
UBP10 ZC12A
RFA2 SYEP
HSF1 PCGF2
CHD4 RORG
LAT SPY1
NRF1 Z705A
CREL2 GSK3B
MAGAB RHG29
MLP3B SAFB1
CIAO1 TYW1
SPI2 UBQL4
CNN2 ERP44
EED SMC1A
ADT3 MAX
RN220 UB2E2
COG5 COG8
ATX1L CHD6
JKIP1 TYK2
ENOA M3K7
GCN1L RING2
CUL3 RTCB
2A5G KPCD
EXT2 HNF4A
SEP11 TM177
EGFR UBS3A
GEMI4 PHKG2
ADA2B RAB26
MPV17 NDUS8
IFT20 KXDL1
CDK2 RL11
DISC1 TNKS2
CAPZB PTN
RNZ2 SMAD3
FUT8 PM34
DDX3X RFA1
IF4G2 SKIL
MMP7 TNFL6
DESM ECHB
DEDD UBP22
CUL3 RT05
BNI3L EWS
EHD1 LIMD1
ELP1 TTHY
EIF3C EIF3E
NUP88 PAF
BRCA1 CO1A1
NH2L1 SF3B4
PAF RL5
SON UBP25
HSP71 RLGPB
MTCH2 RING2
DX39B VP33B
AFTIN NRF1
PELO RUVB1
FEN1 GSK3B
DDX58 RAI14
POP1 PPM1G
CLK1 MBP
ECHM TRAF6
ESR1 NCOA2
RPB1 SMCA4
ABL1 DOK3
BAP1 BRCA1
BAX HDAC6
HTRA2 TIM9
KCNA4 SNTG1
ARRB1 CXCR6
BANP HDAC1
CO3A1 DDR2
MED26 MED9
PINX1 RL35
FABP5 TRAF6
CRK ERBB4
1433Z M3K4
AAPK1 CAB39
IGBP1 PAIP2
CUL1 SRSF7
HTRA2 XIAP
SIR7 THIL
DP13A EGFR
GDIR3 RAC1
ELP1 MYLK2
CD6 LEG3
ESR1 FOS
RS20 SUN2
BRCA1 BRD7
PRS7 SC23A
1433T SV421
CUL3 RL3
1433E RASF8
ACTBL MCM3
ABL1 CUL7
CSN5 TRM1L
NSF1C TADBP
CD14 DAF
GBRL1 HNRPF
CDC26 FBX5
1433G NCBP1
RFA2 SPTB2
CUL1 DCNL2
GHR SAP
IL7RA SOCS3
CUL3 IMA3
MED26 TAD2A
GATA4 PIAS1
EF1D GRP75
RAB3D RIMS2
KIT VAV
CHD9 RXRA
PM14 PUF60
RABX5 ROCK2
IMMT MDC1
CDC5L SMC1A
HDAC5 IKBE
DDB1 SETD8
JAK3 NFAC1
AR13A SUMO1
BCAR1 HYOU1
